hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,Booking Agent,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,required_car_parking_spaces,reservation_status
City Hotel,0,98,2015,November,23,1,4,1,0,0,BB,MEX,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,4,2,0,0,BB,LKA,Groups,0,0,0,A,A,3,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,5,1,0,0,BB,CHN,Groups,0,0,0,A,A,3,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,5,2,0,0,BB,LBN,Groups,0,0,0,A,D,4,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,3,2,0,0,BB,JOR,Groups,0,0,0,A,A,2,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,3,2,0,0,BB,JOR,Groups,0,0,0,A,A,2,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,98,2015,November,23,1,3,1,0,0,BB,DZA,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,99,2015,November,24,0,2,1,0,0,BB,LBN,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,0,2015,November,24,0,3,1,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,124,2015,November,24,0,4,2,0,0,BB,FRA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,0,2015,November,24,0,5,1,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,90,2015,November,24,2,5,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,1,77,2015,November,25,0,3,1,0,0,BB,PRT,Direct,0,0,0,F,F,0,No Deposit,0,Transient,0,Canceled
City Hotel,0,92,2015,November,26,0,3,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,92,2015,November,26,0,3,2,0,0,BB,GBR,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,105,2015,November,26,0,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,1,105,2015,November,26,0,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,1,92,2015,November,26,0,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,84,2015,November,27,0,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,95,2015,November,27,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Canceled
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,1,0,BB,PRT,Groups,0,0,0,A,A,4,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Canceled
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,3,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,1,0,BB,PRT,Groups,0,0,0,A,A,2,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,105,2015,November,27,1,2,2,0,0,BB,NLD,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,84,2015,November,27,1,2,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,96,2015,November,28,0,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,89,2015,November,28,2,1,2,0,0,BB,BEL,Online TA,0,0,0,A,B,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,89,2015,November,28,2,1,2,0,0,BB,BEL,Online TA,0,0,0,A,B,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,208,2015,November,28,2,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Canceled
City Hotel,1,81,2015,November,29,1,0,2,0,0,BB,PRT,Online TA,0,0,0,A,A,1,No Deposit,0,Contract,0,Canceled
City Hotel,0,89,2015,November,30,1,4,2,0,0,BB,FIN,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,114,2015,November,30,2,5,2,0,0,BB,DEU,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,208,2015,December,1,0,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,1,No Deposit,0,Transient,0,Canceled
City Hotel,1,92,2015,December,1,4,15,1,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,0,2015,December,2,0,4,2,0,0,SC,MEX,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,139,2015,December,3,0,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,No-Show
City Hotel,0,94,2015,December,3,0,2,2,0,0,BB,LUX,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,94,2015,December,3,0,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,1,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,1,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,94,2015,December,3,0,2,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,93,2015,December,3,1,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,93,2015,December,3,1,3,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,1,104,2015,December,3,0,3,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,111,2015,December,3,2,3,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,3,2015,December,4,0,1,2,0,0,SC,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,88,2015,December,4,0,2,2,0,0,BB,PRT,Complementary,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,88,2015,December,4,0,2,2,0,0,BB,PRT,Complementary,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,0,94,2015,December,4,1,2,2,0,0,BB,BEL,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,94,2015,December,4,1,2,2,0,0,BB,NLD,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,15,2015,December,4,2,2,2,0,0,BB,ESP,Online TA,0,0,0,A,B,2,No Deposit,0,Transient-Party,1,Check-Out
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,15,2015,December,4,2,2,2,0,0,BB,ESP,Online TA,0,0,0,A,B,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,0,90,2015,December,4,2,2,2,0,0,BB,ITA,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,106,2015,December,4,2,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,112,2015,December,4,2,2,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,134,2015,December,4,2,2,2,0,0,BB,PRT,Offline TA/TO,0,0,0,A,A,0,Non Refund,91,Transient,0,Canceled
City Hotel,1,95,2015,December,4,2,2,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,95,2015,December,5,0,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,2,2015,December,5,1,1,2,2,0,BB,ESP,Direct,0,0,0,F,F,0,No Deposit,0,Transient,0,Check-Out
City Hotel,1,135,2015,December,5,1,1,1,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Canceled
City Hotel,1,135,2015,December,5,1,1,1,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,3,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,1,0,0,BB,PRT,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,3,2015,December,5,2,1,2,1,0,BB,ESP,Online TA,0,0,0,A,B,1,No Deposit,0,Transient-Party,1,Check-Out
City Hotel,0,135,2015,December,5,2,1,1,0,0,BB,ESP,Groups,0,0,0,A,A,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,1,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,1,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,1,0,0,BB,ESP,Groups,0,0,0,A,D,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,99,2015,December,5,2,1,2,0,0,BB,ESP,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,3,2015,December,5,2,1,2,1,0,BB,ESP,Online TA,0,0,0,A,B,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,1,0,0,BB,ESP,Groups,0,0,0,A,D,1,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,102,2015,December,5,2,1,2,0,0,BB,PRT,Online TA,0,0,0,A,A,0,No Deposit,0,Contract,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,PRT,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,1,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,A,0,No Deposit,0,Transient-Party,0,Check-Out
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,1,198,2015,December,5,2,1,2,0,0,HB,ESP,Groups,0,0,0,A,A,0,Non Refund,0,Transient,0,Canceled
City Hotel,0,135,2015,December,5,2,1,2,0,0,BB,ESP,Groups,0,0,0,A,D,0,No Deposit,0,Transient-Party,0,Check-Out
